featureId,feature,featureColor,featureLayer,featureWeight
12114619558,"-23.383463417239563,120.1938463386381152;-23.383455789348398,120.1936823220980023;-23.383443884107378,120.1936364515703184;-23.383423490345850,120.1935948838059325;-23.383395781503563,120.1935587925236544;-23.383344057185886,120.1935165379999432;-23.383286008916687,120.1934869974650943;-23.383222539599467,120.1934701709806846;-23.383189133871877,120.1934642027053126;-23.383164296353080,120.1934910969002003;-23.383137661787937,120.1934872807577144;-23.383135585165687,120.1934870850096278;-23.383035998564560,120.1934742659945756;-23.383022962939154,120.1935928026226296;-23.383035603504453,120.1935930968943949;-23.383149184133325,120.1936093399769376;-23.383163982432068,120.1936420072656173;-23.383217882785700,120.1936524758873629;-23.383238286312287,120.1936598125212488;-23.383262028935714,120.1936729197735389;-23.383278909241440,120.1936869067869152;-23.383287664113170,120.1936984481653503;-23.383292084378496,120.1937123365257366;-23.383297010115701,120.1938533691220691;-23.383463417239563,120.1938463386381152",blue,Jimblebar Lanes,1
12114722429,"-23.308378248903352,120.1057958144743333;-23.308502665518131,120.1058080483633677;-23.308591329749025,120.1058111841135705;-23.308609026462324,120.1058118699430859;-23.308614040977870,120.1056416926615584;-23.308596253946321,120.1056411046291152;-23.308560860491823,120.1056398307733143;-23.308461180140724,120.1056391393526245;-23.308399514035788,120.1056314086917583;-23.308378248903352,120.1057958144743333",blue,Jimblebar Lanes,1
12114714106,"-23.381068929798141,120.1906367622823882;-23.381124636014574,120.1906470354208274;-23.381173122518427,120.1906449848596721;-23.381226939054548,120.1906327631259000;-23.381311819935097,120.1906048949935701;-23.381328796083306,120.1905994191703342;-23.381283336228590,120.1904364758856829;-23.381147075340062,120.1904811626698523;-23.381128114282861,120.1904814547864293;-23.381110328395219,120.1904768568215561;-23.381068929798141,120.1906367622823882",blue,Jimblebar Lanes,1
12114972010,"-23.383051320549494,120.1916711666561553;-23.382985497098733,120.1916774215739259;-23.382918314159091,120.1917016721936512;-23.382807600919785,120.1917622048437043;-23.382879157922072,120.1919138047332453;-23.383007571417998,120.1918415369024977;-23.383031499532555,120.1918374307986232;-23.383048022750305,120.1918371385157888;-23.383051320549494,120.1916711666561553",blue,Jimblebar Lanes,1
12114991111,"-23.306202406228798,120.0986064439172999;-23.306300019387905,120.0985738820981631;-23.306308958969560,120.0985709486108735;-23.306339660813379,120.0985599967427250;-23.306370448874123,120.0985633241523142;-23.306427610756722,120.0985349651134263;-23.306464187304427,120.0985035727704571;-23.306497878243754,120.0984592702040821;-23.306528233350561,120.0983977540413929;-23.306554622489609,120.0983123736196458;-23.306579497757336,120.0981531516545681;-23.306631913055122,120.0976722567379554;-23.306643154898501,120.0975115667946178;-23.306506275620707,120.0975084277562134;-23.306506092501091,120.0975173278378281;-23.306504908208177,120.0975541995754882;-23.306490867112846,120.0977157695570077;-23.306463525770698,120.0979739682245880;-23.306436285181463,120.0981954906870760;-23.306423803881133,120.0982699180953460;-23.306412595601658,120.0983129507529936;-23.306396782960736,120.0983544182449194;-23.306381154667037,120.0983826823131106;-23.306365619370005,120.0984014594741495;-23.306349995819334,120.0984130969932407;-23.306322634606865,120.0984244403021433;-23.306302041404122,120.0984489875089220;-23.306275764624458,120.0984570055818969;-23.306267547393503,120.0984598413152179;-23.306170024552647,120.0984923053372824;-23.306202406228798,120.0986064439172999",blue,Jimblebar Lanes,1
12114991102,"-23.306335535201748,120.0975132084703086;-23.306335884868278,120.0975535034256994;-23.306333439802684,120.0975788342960120;-23.306339747376807,120.0976235308031597;-23.306371953829091,120.0977188911507018;-23.306464836992285,120.0981251721105332;-23.306463833084769,120.0981627284831187;-23.306450449243642,120.0982358843878219;-23.306451616098950,120.0982601396689118;-23.306568613699436,120.0983256758133664;-23.306593994578543,120.0982931090680847;-23.306606372056940,120.0982661162202070;-23.306614238700659,120.0982262130380853;-23.306611543186940,120.0981799519255648;-23.306588903354630,120.0980991649120069;-23.306489794844515,120.0976764525846555;-23.306476013761668,120.0975595767826803;-23.306472414367942,120.0975167387216330;-23.306335535201748,120.0975132084703086",blue,Jimblebar Lanes,1
12115001584,"-23.379237987949954,120.1477108967357183;-23.379222455805641,120.1477186221317672;-23.379197173001032,120.1477239017820365;-23.379061200253759,120.1477080483853089;-23.379046524838164,120.1478776381885846;-23.379064221300362,120.1478792042471701;-23.379152522667946,120.1478883059697721;-23.379206155052145,120.1478886030371246;-23.379262318579363,120.1478783375280522;-23.379308462667748,120.1478582910124772;-23.379237987949954,120.1477108967357183",blue,Jimblebar Lanes,1
12115199932,"-23.364504877303081,120.2065204423488998;-23.364558890691101,120.2067676926027907;-23.364678441894242,120.2067439345706704;-23.364636520717081,120.2065201579171087;-23.364632013342025,120.2064951199823446;-23.364504877303081,120.2065204423488998",blue,Jimblebar Lanes,1
12114288769,"-23.371062117539840,120.2128726226365984;-23.371031116785300,120.2129818667324238;-23.371013225876019,120.2130289088668329;-23.370998138068912,120.2130615741173202;-23.370963349444198,120.2131556584538730;-23.371068882625449,120.2132125871320621;-23.371114593508795,120.2131285772732787;-23.371149379482993,120.2130437842435759;-23.371182091959760,120.2129478415040264;-23.371188869232343,120.2129285747295425;-23.371062117539840,120.2128726226365984",blue,Jimblebar Lanes,1
12114259649,"-23.369460850233575,120.2336498320177328;-23.369414194591075,120.2335640554015017;-23.369406523956849,120.2335498734097488;-23.369390731320349,120.2335212159857646;-23.369395167014469,120.2334810191599610;-23.369384157869307,120.2334590126819739;-23.369380189306833,120.2334442441233060;-23.369377035143119,120.2334232162133371;-23.369225160468981,120.2334453093860977;-23.369236430217930,120.2335033074711978;-23.369260160537382,120.2335595459479179;-23.369295097127497,120.2335797935995505;-23.369311340685644,120.2336103093156930;-23.369319191844769,120.2336246869262213;-23.369365757196920,120.2337104635362947;-23.369460850233575,120.2336498320177328",blue,Jimblebar Lanes,1
12114220284,"-23.313056027995444,120.1259944569451621;-23.312921878102175,120.1259188458980582;-23.312874208815000,120.1259047589816826;-23.312831953712404,120.1259020176094479;-23.312778950598538,120.1259114031049691;-23.312724227559795,120.1259362413938345;-23.312678169604635,120.1259708605968371;-23.312636712802402,120.1260182923370116;-23.312611601176136,120.1260565316881062;-23.312621615034935,120.1260858733406088;-23.312601922280477,120.1261190272932044;-23.312597495877114,120.1261266556434180;-23.312548805272717,120.1262111543151480;-23.312642328023907,120.1262744393843155;-23.312681533928628,120.1262047083537590;-23.312691018628304,120.1261899407125855;-23.312695445059567,120.1261822145591419;-23.312708995168607,120.1261592317237440;-23.312741140486219,120.1261523876897785;-23.312765800353834,120.1261152241434254;-23.312781967236914,120.1260980118771703;-23.312799487219736,120.1260852008486304;-23.312818180056403,120.1260756174067304;-23.312836329504859,120.1260718043184543;-23.312849963124508,120.1260725876741041;-23.312867568180348,120.1260780658557319;-23.312981766500983,120.1261445798415983;-23.313056027995444,120.1259944569451621",blue,Jimblebar Lanes,1
12101617464,"-23.382012788625425,120.1777878292578405;-23.382150388440409,120.1777972277522263;-23.382326633836501,120.1778020321302897;-23.382374126504800,120.1778022309756899;-23.382372908698382,120.1776400731341423;-23.382325957493181,120.1776408523579882;-23.382143300449933,120.1776396662622395;-23.382017345327982,120.1776399510819645;-23.382012788625425,120.1777878292578405",blue,Jimblebar Lanes,1
12084264278,"-23.383571067204953,120.1013417019685081;-23.383536885329736,120.1012079048161070;-23.383536438453613,120.1011918650555986;-23.383539692672736,120.1011786618412251;-23.383547912972710,120.1011650677526041;-23.383560737857332,120.1011522564038648;-23.383579792636604,120.1011399344961555;-23.383609320929074,120.1011282001221171;-23.383634152309833,120.1011228226378294;-23.383653655192834,120.1011222371485085;-23.383700783491215,120.1011336833407280;-23.383722909983797,120.1011149066291998;-23.383753696314731,120.1011242978390491;-23.383754960044829,120.1011254715640166;-23.383762995104774,120.1011282106024902;-23.383850387430821,120.1011588289741154;-23.383884369022418,120.1010451839361435;-23.383872361577676,120.1010410753815119;-23.383753280296197,120.1010000877061607;-23.383741280217099,120.1009701590988091;-23.383675643708277,120.1009541148924550;-23.383621198766728,120.1009536221632233;-23.383556637009352,120.1009681904417514;-23.383495773334004,120.1009961580152544;-23.383452695546297,120.1010287235536306;-23.383415302479419,120.1010738082933807;-23.383391993870135,120.1011218280906290;-23.383380240054137,120.1011781619506104;-23.383381219270002,120.1012271614365749;-23.383419456901125,120.1013865833123317;-23.383571067204953,120.1013417019685081",blue,Jimblebar Lanes,1
12022438379,"-23.314786883618884,120.1190677588909179;-23.314360093131507,120.1190256743946598;-23.314347953713560,120.1191676838594906;-23.314774653715286,120.1192104529722010;-23.314786883618884,120.1190677588909179",blue,Jimblebar Lanes,1
11982131200,"-23.370161106883718,120.1153988283744039;-23.370377353443775,120.1153947353863899;-23.370615456378669,120.1153692249811647;-23.370604215311095,120.1152106851756246;-23.370382006351518,120.1152261229319116;-23.370150764953120,120.1152534920664906;-23.370161106883718,120.1153988283744039",blue,Jimblebar Lanes,1
10165858932,"-23.385446167934640,120.1284178721742900;-23.385434328124918,120.1284591443306938;-23.385416344944374,120.1285131304882752;-23.385384916369528,120.1285395352175022;-23.385289833962838,120.1285629037054342;-23.385168569251859,120.1285796197879986;-23.385184957985390,120.1287342478153265;-23.385382605626152,120.1287270238554702;-23.385430824969679,120.1287119654462519;-23.385508308123764,120.1286627757048522;-23.385554102015516,120.1286042924952564;-23.385578226251168,120.1285457100045873;-23.385581043610330,120.1284813556701354;-23.385577993324349,120.1284126975933142;-23.385446167934640,120.1284178721742900",blue,Jimblebar Lanes,1
11776344071,"-23.386365138140820,120.1065961755479172;-23.386287126497215,120.1065989087181208;-23.386263017746158,120.1066032104161400;-23.386217777286677,120.1066207141093118;-23.386156728845603,120.1066633521549994;-23.386107052692003,120.1067210526739749;-23.386071278322785,120.1067890234803832;-23.386051032582459,120.1068615920977227;-23.386046950349292,120.1069287826396370;-23.386045524430106,120.1071796478322218;-23.386194322508403,120.1071811250285301;-23.386195641369237,120.1069890395710176;-23.386211382608224,120.1068813592862241;-23.386225659476191,120.1068428257865177;-23.386246435380047,120.1068108455465744;-23.386273168521891,120.1067856141359079;-23.386294119510113,120.1067729011445899;-23.386348391487708,120.1067466935797162;-23.386371238098978,120.1067356433726195;-23.386365138140820,120.1065961755479172",blue,Jimblebar Lanes,1
11776342503,"-23.386039541595961,120.1082121561433979;-23.386042839679551,120.1083616975099021;-23.386040995621418,120.1084957856150785;-23.386182841035864,120.1084983381727753;-23.386184415032052,120.1083614137554559;-23.386187346982612,120.1082118728138317;-23.386039541595961,120.1082121561433979",blue,Jimblebar Lanes,1
11593614721,"-23.386004667944088,120.1943785615295623;-23.386070518262713,120.1942781221013017;-23.386103042207231,120.1942100532699869;-23.386122298799232,120.1941233031165629;-23.386131262012331,120.1940375302934634;-23.386125687558374,120.1939549839855671;-23.386108102869658,120.1938781094460393;-23.386086361476821,120.1938129710108582;-23.386053240933069,120.1937568296969693;-23.386007476643398,120.1937115436795350;-23.385885545080556,120.1938503181500357;-23.385924895128355,120.1939083181501746;-23.385940865248637,120.1939478317450041;-23.385951507931366,120.1939884208120605;-23.385954837876950,120.1940262708899047;-23.385949495261706,120.1940805513192515;-23.385939281040987,120.1941205521445036;-23.385916508789070,120.1941874480020879;-23.385889944007652,120.1942555172398097;-23.386004667944088,120.1943785615295623",blue,Jimblebar Lanes,1
11621123938,"-23.381009206178686,120.0901326900575685;-23.380995119349577,120.0901380682746203;-23.380830605002944,120.0901567374722555;-23.380814171154838,120.0901602572678376;-23.380741571882303,120.0901806931921321;-23.380692178457324,120.0901968273568306;-23.380631491456652,120.0902384873948489;-23.380582452497033,120.0902780943593781;-23.380527000327849,120.0903267965871020;-23.380485809290935,120.0903921263368395;-23.380475690159395,120.0904153050126892;-23.380456261273044,120.0904730075944878;-23.380441880164642,120.0905604427030365;-23.380421714559004,120.0906686117022536;-23.380418277359767,120.0906902259820918;-23.380559126371843,120.0907040258435041;-23.380565729480765,120.0906622643138048;-23.380583630573609,120.0905795240004457;-23.380593212120175,120.0905417726063799;-23.380611731881287,120.0905058800832945;-23.380623387064784,120.0904787893829253;-23.380660963055977,120.0904254891841706;-23.380707294002600,120.0903834369541610;-23.380755246241599,120.0903551750904196;-23.380785950066330,120.0903372791929411;-23.380817284221601,120.0903253493355964;-23.380843470236612,120.0903189939113739;-23.380855028238417,120.0903160606026571;-23.380922026914537,120.0903047199969764;-23.380996337490797,120.0902990524774078;-23.381049611336212,120.0902901560165096;-23.381009206178686,120.0901326900575685",blue,Jimblebar Lanes,1
11703877082,"-23.382030212230251,120.1971034797307415;-23.381997100670354,120.1970158457767925;-23.381751315735065,120.1964339975879995;-23.381396533573924,120.1955944304496778;-23.381359540784484,120.1955023950855986;-23.381211534784812,120.1955729011219894;-23.381263144399489,120.1957007334657930;-23.381604392466288,120.1965071443854925;-23.381850448328427,120.1970887969862986;-23.381890240760421,120.1971785830669759;-23.382030212230251,120.1971034797307415",blue,Jimblebar Lanes,1
